Region,Country,City,Year,YearlyAvgTemp
Europe,Sweden,Stockholm,2015,46.57
Europe,Sweden,Stockholm,2016,45.88
Europe,Sweden,Stockholm,2017,45.47
Europe,Sweden,Stockholm,2018,47.07
Europe,Sweden,Stockholm,2019,46.57
Australia/South Pacific,Australia,Sydney,1995,56.06
Australia/South Pacific,Australia,Sydney,1996,55.56
Australia/South Pacific,Australia,Sydney,1997,57.42
Australia/South Pacific,Australia,Sydney,1998,56.85
Australia/South Pacific,Australia,Sydney,1999,58.06
Australia/South Pacific,Australia,Sydney,2000,58.29
Australia/South Pacific,Australia,Sydney,2001,57.79
Australia/South Pacific,Australia,Sydney,2002,57.88
Australia/South Pacific,Australia,Sydney,2003,57.66
Australia/South Pacific,Australia,Sydney,2004,57.25
Australia/South Pacific,Australia,Sydney,2005,58.46
Australia/South Pacific,Australia,Sydney,2006,57.55
Australia/South Pacific,Australia,Sydney,2007,59.53
Australia/South Pacific,Australia,Sydney,2008,57.85
Australia/South Pacific,Australia,Sydney,2009,58.82
Australia/South Pacific,Australia,Sydney,2010,58.05
Australia/South Pacific,Australia,Sydney,2011,57.88
Australia/South Pacific,Australia,Sydney,2012,58.03
Australia/South Pacific,Australia,Sydney,2013,58.99
Australia/South Pacific,Australia,Sydney,2014,59.24
Australia/South Pacific,Australia,Sydney,2015,58.58
Australia/South Pacific,Australia,Sydney,2016,58.81
Australia/South Pacific,Australia,Sydney,2017,58.93
Australia/South Pacific,Australia,Sydney,2018,59.02
Australia/South Pacific,Australia,Sydney,2019,59.07
North America,United States of America,Syracuse,1995,48.33
North America,United States of America,Syracuse,1996,47.15
North America,United States of America,Syracuse,1997,47.56
North America,United States of America,Syracuse,1998,51.42
North America,United States of America,Syracuse,1999,49.99
North America,United States of America,Syracuse,2000,47.36
North America,United States of America,Syracuse,2001,50.39
North America,United States of America,Syracuse,2002,50.65
North America,United States of America,Syracuse,2003,47.58
North America,United States of America,Syracuse,2004,47.82
North America,United States of America,Syracuse,2005,49.37
North America,United States of America,Syracuse,2006,50.42
North America,United States of America,Syracuse,2007,48.64
North America,United States of America,Syracuse,2008,48.24
North America,United States of America,Syracuse,2009,47.79
North America,United States of America,Syracuse,2010,49.9
North America,United States of America,Syracuse,2011,50.77
North America,United States of America,Syracuse,2012,52.51
North America,United States of America,Syracuse,2013,49.02
North America,United States of America,Syracuse,2014,48.01
North America,United States of America,Syracuse,2015,48.54
North America,United States of America,Syracuse,2016,49.82
North America,United States of America,Syracuse,2017,48.99
North America,United States of America,Syracuse,2018,48.38
North America,United States of America,Syracuse,2019,48.36
Asia,Taiwan,Taipei,1995,73.02
Asia,Taiwan,Taipei,1996,73.4
Asia,Taiwan,Taipei,1997,73.15
Asia,Taiwan,Taipei,1998,74.61
Asia,Taiwan,Taipei,1999,70.28
Asia,Taiwan,Taipei,2000,73.22
Asia,Taiwan,Taipei,2001,73.73
Asia,Taiwan,Taipei,2002,75.0
Asia,Taiwan,Taipei,2003,74.36
Asia,Taiwan,Taipei,2004,73.47
Asia,Taiwan,Taipei,2005,73.62
Asia,Taiwan,Taipei,2006,74.39
Asia,Taiwan,Taipei,2007,74.05
Asia,Taiwan,Taipei,2008,74.16
Asia,Taiwan,Taipei,2009,74.27
Asia,Taiwan,Taipei,2010,73.77
Asia,Taiwan,Taipei,2011,72.79
Asia,Taiwan,Taipei,2012,73.3
Asia,Taiwan,Taipei,2013,73.75
Asia,Taiwan,Taipei,2014,74.0
Asia,Taiwan,Taipei,2015,74.58
Asia,Taiwan,Taipei,2016,74.72
Asia,Taiwan,Taipei,2017,75.04
Asia,Taiwan,Taipei,2018,75.46
Asia,Taiwan,Taipei,2019,75.62
North America,United States of America,Tallahassee,1995,67.35
North America,United States of America,Tallahassee,1996,65.71
North America,United States of America,Tallahassee,1997,67.25
North America,United States of America,Tallahassee,1998,69.38
North America,United States of America,Tallahassee,1999,67.73
North America,United States of America,Tallahassee,2000,67.4
North America,United States of America,Tallahassee,2001,66.91
North America,United States of America,Tallahassee,2002,67.61
North America,United States of America,Tallahassee,2003,66.64
North America,United States of America,Tallahassee,2004,67.09
North America,United States of America,Tallahassee,2005,67.68
North America,United States of America,Tallahassee,2006,68.21
North America,United States of America,Tallahassee,2007,68.46
North America,United States of America,Tallahassee,2008,67.64
North America,United States of America,Tallahassee,2009,67.66
North America,United States of America,Tallahassee,2010,65.99
North America,United States of America,Tallahassee,2011,68.28
North America,United States of America,Tallahassee,2012,68.95
North America,United States of America,Tallahassee,2013,68.47
North America,United States of America,Tallahassee,2014,67.39
North America,United States of America,Tallahassee,2015,70.87
North America,United States of America,Tallahassee,2016,69.97
North America,United States of America,Tallahassee,2017,69.35
North America,United States of America,Tallahassee,2018,68.57
North America,United States of America,Tallahassee,2019,69.72
North America,United States of America,Tampa St. Petersburg,1995,72.36
North America,United States of America,Tampa St. Petersburg,1996,71.67
North America,United States of America,Tampa St. Petersburg,1997,73.25
North America,United States of America,Tampa St. Petersburg,1998,74.0
North America,United States of America,Tampa St. Petersburg,1999,72.75
North America,United States of America,Tampa St. Petersburg,2000,72.48
North America,United States of America,Tampa St. Petersburg,2001,72.61
North America,United States of America,Tampa St. Petersburg,2002,72.9
North America,United States of America,Tampa St. Petersburg,2003,72.4
North America,United States of America,Tampa St. Petersburg,2004,72.37
North America,United States of America,Tampa St. Petersburg,2005,72.17
North America,United States of America,Tampa St. Petersburg,2006,73.04
North America,United States of America,Tampa St. Petersburg,2007,73.78
North America,United States of America,Tampa St. Petersburg,2008,73.37
North America,United States of America,Tampa St. Petersburg,2009,73.37
North America,United States of America,Tampa St. Petersburg,2010,70.88
North America,United States of America,Tampa St. Petersburg,2011,73.96
North America,United States of America,Tampa St. Petersburg,2012,73.94
North America,United States of America,Tampa St. Petersburg,2013,73.5
North America,United States of America,Tampa St. Petersburg,2014,72.12
North America,United States of America,Tampa St. Petersburg,2015,75.28
North America,United States of America,Tampa St. Petersburg,2016,74.29
North America,United States of America,Tampa St. Petersburg,2017,75.4
North America,United States of America,Tampa St. Petersburg,2018,74.64
North America,United States of America,Tampa St. Petersburg,2019,75.05
Asia,Uzbekistan,Tashkent,1995,59.08
Asia,Uzbekistan,Tashkent,1996,57.18
Asia,Uzbekistan,Tashkent,1997,60.76
Asia,Uzbekistan,Tashkent,1998,59.68
Asia,Uzbekistan,Tashkent,1999,60.31
Asia,Uzbekistan,Tashkent,2000,60.79
Asia,Uzbekistan,Tashkent,2001,61.32
Asia,Uzbekistan,Tashkent,2002,60.86
Asia,Uzbekistan,Tashkent,2003,60.17
Asia,Uzbekistan,Tashkent,2004,61.93
Asia,Uzbekistan,Tashkent,2005,61.1
Asia,Uzbekistan,Tashkent,2006,61.56
Asia,Uzbekistan,Tashkent,2007,61.2
Asia,Uzbekistan,Tashkent,2008,60.66
Asia,Uzbekistan,Tashkent,2009,61.03
Asia,Uzbekistan,Tashkent,2010,62.28
Asia,Uzbekistan,Tashkent,2011,60.46
Asia,Uzbekistan,Tashkent,2012,58.94
Asia,Uzbekistan,Tashkent,2013,61.28
Asia,Uzbekistan,Tashkent,2014,58.87
Asia,Uzbekistan,Tashkent,2015,61.32
Asia,Uzbekistan,Tashkent,2016,62.15
Asia,Uzbekistan,Tashkent,2017,60.73
Asia,Uzbekistan,Tashkent,2018,60.83
Asia,Uzbekistan,Tashkent,2019,62.0
Europe,Georgia,Tbilisi,1995,57.06
Europe,Georgia,Tbilisi,1996,55.59
Europe,Georgia,Tbilisi,1997,55.51
Europe,Georgia,Tbilisi,1998,58.17
Europe,Georgia,Tbilisi,1999,57.2
Europe,Georgia,Tbilisi,2000,57.18
Europe,Georgia,Tbilisi,2001,57.1
Europe,Georgia,Tbilisi,2002,56.29
Europe,Georgia,Tbilisi,2003,55.84
Europe,Georgia,Tbilisi,2004,56.67
Europe,Georgia,Tbilisi,2005,57.16
Europe,Georgia,Tbilisi,2006,43.24
South/Central America & Carribean,Honduras,Tegucigalpa,1995,72.64
South/Central America & Carribean,Honduras,Tegucigalpa,1996,70.5
South/Central America & Carribean,Honduras,Tegucigalpa,1997,72.06
South/Central America & Carribean,Honduras,Tegucigalpa,1998,72.91
South/Central America & Carribean,Honduras,Tegucigalpa,1999,71.1
South/Central America & Carribean,Honduras,Tegucigalpa,2000,71.13
South/Central America & Carribean,Honduras,Tegucigalpa,2001,72.13
South/Central America & Carribean,Honduras,Tegucigalpa,2002,72.22
South/Central America & Carribean,Honduras,Tegucigalpa,2003,71.76
South/Central America & Carribean,Honduras,Tegucigalpa,2004,71.94
South/Central America & Carribean,Honduras,Tegucigalpa,2005,72.36
South/Central America & Carribean,Honduras,Tegucigalpa,2006,71.72
South/Central America & Carribean,Honduras,Tegucigalpa,2007,71.67
South/Central America & Carribean,Honduras,Tegucigalpa,2008,71.0
South/Central America & Carribean,Honduras,Tegucigalpa,2009,71.35
South/Central America & Carribean,Honduras,Tegucigalpa,2010,70.84
South/Central America & Carribean,Honduras,Tegucigalpa,2011,71.04
South/Central America & Carribean,Honduras,Tegucigalpa,2012,71.02
South/Central America & Carribean,Honduras,Tegucigalpa,2013,71.63
South/Central America & Carribean,Honduras,Tegucigalpa,2014,72.01
South/Central America & Carribean,Honduras,Tegucigalpa,2015,73.1
South/Central America & Carribean,Honduras,Tegucigalpa,2016,72.76
South/Central America & Carribean,Honduras,Tegucigalpa,2017,71.37
South/Central America & Carribean,Honduras,Tegucigalpa,2018,69.83
South/Central America & Carribean,Honduras,Tegucigalpa,2019,70.69
Middle East,Israel,Tel Aviv,1995,68.62
Middle East,Israel,Tel Aviv,1996,72.35
Middle East,Israel,Tel Aviv,1997,68.48
Middle East,Israel,Tel Aviv,1998,71.1
Middle East,Israel,Tel Aviv,1999,70.82
Middle East,Israel,Tel Aviv,2000,69.84
Middle East,Israel,Tel Aviv,2001,69.89
Middle East,Israel,Tel Aviv,2002,70.57
Middle East,Israel,Tel Aviv,2003,69.74
Middle East,Israel,Tel Aviv,2004,69.3
Middle East,Israel,Tel Aviv,2005,71.2
Middle East,Israel,Tel Aviv,2006,71.22
Middle East,Israel,Tel Aviv,2007,70.32
Europe,Albania,Tirana,1997,71.93
Europe,Albania,Tirana,1998,61.61
Europe,Albania,Tirana,1999,63.12
Europe,Albania,Tirana,2000,63.18
Europe,Albania,Tirana,2001,61.24
Europe,Albania,Tirana,2002,63.3
Europe,Albania,Tirana,2003,63.65
Europe,Albania,Tirana,2004,61.52
Europe,Albania,Tirana,2005,60.81
Europe,Albania,Tirana,2006,59.87
Europe,Albania,Tirana,2007,61.33
Europe,Albania,Tirana,2008,60.66
Europe,Albania,Tirana,2009,61.16
Europe,Albania,Tirana,2010,60.57
Europe,Albania,Tirana,2011,59.92
Europe,Albania,Tirana,2012,60.32
Europe,Albania,Tirana,2013,60.41
Europe,Albania,Tirana,2014,60.65
Europe,Albania,Tirana,2015,60.96
Europe,Albania,Tirana,2016,60.73
Europe,Albania,Tirana,2017,60.38
Europe,Albania,Tirana,2018,62.1
Europe,Albania,Tirana,2019,61.67
Asia,Japan,Tokyo,1995,61.24
Asia,Japan,Tokyo,1996,60.21
Asia,Japan,Tokyo,1997,62.01
Asia,Japan,Tokyo,1998,62.13
Asia,Japan,Tokyo,1999,62.67
Asia,Japan,Tokyo,2000,61.45
Asia,Japan,Tokyo,2001,60.55
Asia,Japan,Tokyo,2002,61.11
Asia,Japan,Tokyo,2003,60.31
Asia,Japan,Tokyo,2004,62.67
Asia,Japan,Tokyo,2005,60.66
Asia,Japan,Tokyo,2006,60.91
Asia,Japan,Tokyo,2007,62.07
Asia,Japan,Tokyo,2008,61.17
Asia,Japan,Tokyo,2009,61.56
Asia,Japan,Tokyo,2010,62.22
Asia,Japan,Tokyo,2011,61.61
Asia,Japan,Tokyo,2012,60.82
